date,HSI_return,SH_return,SZ_return,DJI_return,NASDAQ_return,XLK_return,XLV_return,XLI_return,XLE_return,XLF_return,XLY_return,ITA_return,GPR
8/20/19,-0.002293487,-0.001073499,-2.59E-05,-0.006632667,-0.006778869,-0.011625,-0.007337641,-0.006131698,-0.006361761,-0.004511278,-0.018890003,-0.008244289,-0.400252584
8/21/19,0.001467699,0.000114236,-0.000640495,0.009255293,0.009014211,0.002380654,0.004952674,-0.001464129,0.004490501,-0.006721434,-0.000250689,-0.011203206,0.491798728
8/22/19,-0.008424806,0.001078001,0.002982273,0.001889498,-0.003593422,0.034210185,0.023659306,0.027489059,0.03466762,0.02605364,0.027298481,0.019642443,0.293527867
8/23/19,0.005014066,0.004851852,0.001282383,-0.02374426,-0.029984771,-0.013675869,-0.010369049,-0.00733098,-0.004270463,-0.009487666,-0.009775587,-0.010476497,-0.345928103
8/26/19,-0.019060839,-0.011685548,-0.009843367,0.010532251,0.013154415,0.001536098,0.00594437,0.00518559,0.006266786,0.006109202,0.004954724,0.008199759,0.252217184
8/27/19,-0.000633169,0.013488771,0.018638592,-0.004669323,-0.003411114,-0.000895255,-0.007237501,-0.01213265,-0.014121801,-0.00908059,-0.012318596,-0.011222573,0.469534169
8/28/19,-0.001893308,-0.002907112,-0.003089427,0.010016332,0.003823967,-0.017096166,-0.007514643,-0.016832339,-0.014439805,-0.014908684,-0.014796342,-0.013154326,-0.531299765
8/29/19,0.003436203,-0.000980387,-0.001649883,0.012526838,0.014829042,0.000251477,-0.001214128,-0.004091869,0,-0.003343239,0.006021074,-0.002659934,-0.085090227
8/30/19,0.000825958,-0.0016199,-0.003489291,0.001556392,-0.001318134,0.012347251,0.005884312,0.013782952,0.004895105,0.010510511,0.004114535,0.010800219,-0.400596712
9/3/19,-0.003851474,0.002067982,0.006710508,-0.010803961,-0.011141697,-0.016770964,-0.000665705,-0.012552854,-0.013793103,-0.009665428,-0.009811258,-0.009702604,-0.295870032
9/4/19,0.038991925,0.009302586,0.006916772,0.009091424,0.013045201,-0.020473213,-0.009778071,-0.017653167,-0.01226158,-0.02003643,-0.018764787,-0.007346683,0.070703622
9/5/19,-0.000290312,0.009620915,0.008575491,0.014140518,0.017544453,0.000858896,-0.002739126,-0.002072539,-0.005251567,0.000364431,-0.002441605,-0.004770397,-0.096331465
9/6/19,0.00660858,0.004600678,0.004079724,0.002593146,-0.001695243,0.007541105,0.009288953,-0.002970425,-0.019598073,-0.015075377,-0.003810605,0.012823986,0.008946616
9/9/19,-0.000350683,0.008380115,0.018172086,0.001419911,-0.001928899,0.005094433,-0.002866909,-0.009086255,-0.011654629,-0.003576538,0.003988604,-0.005880505,-0.10865883
9/10/19,-1.77E-05,-0.001169027,-0.003699686,0.002754559,-0.000405567,-0.010329562,-0.0098264,-0.009255737,-0.000983929,-0.0056899,-0.001868703,-0.012981834,0.43957801
9/11/19,0.017815384,-0.004101348,-0.011159441,0.008458373,0.010578712,-0.005381605,0.000327654,-0.000633553,0.006270627,-0.005305978,-0.004770761,-0.003532009,-0.058491429
9/12/19,-0.002630062,0.007452778,0.006706095,0.001673359,0.003034391,0.007392804,0.000546388,-0.00541903,-0.007858546,-0.007722008,0.002025604,-0.004483122,-0.194909119
9/16/19,-0.008340679,-0.000158681,-0.000172483,-0.005242561,-0.002833658,-0.00405954,-0.001530891,0.000504796,0.014136546,-0.001055595,-0.006036874,-0.002992713,1.535402954
9/17/19,-0.012324997,-0.017367625,-0.019690783,0.001254948,0.003983546,0.000123031,0.000109361,0.001516684,0.004842615,-0.003506311,0.000489716,-0.002422984,0.415955435
9/18/19,-0.001348252,0.002532137,0.003138397,0.001338212,-0.001054236,-0.002209673,-0.004680527,0.005081301,0.002589416,0.004579077,0.002700712,0.004738512,-0.544635349
9/19/19,-0.010658919,0.004561808,0.010138608,-0.001926174,0.000671363,0.014951408,-0.001413043,0.011695155,0.008322454,0.011039886,0.014951408,0.0136606,0.362088082
9/20/19,-0.001257322,0.002389909,0.002948886,-0.00589486,-0.007969077,-0.003105204,0.005354606,0.001931496,-0.000326264,-0.001777462,-0.003476533,0.001898455,-0.192014352
9/23/19,-0.008067509,-0.00976901,-0.010131209,0.000553925,-0.00064181,0.009783018,0.009264365,0.005698006,0.016078236,0.009691314,0.010793173,0.002833614,-0.585858547
9/24/19,0.002234731,0.002775878,0.003091255,-0.005277182,-0.014647838,-0.011774913,0.004876427,-0.00643335,-0.001654807,-0.008187967,-0.009037393,-0.008298573,0.963414475
9/25/19,-0.012771584,-0.010018289,-0.014301664,0.006078089,0.010477092,-0.001114275,0.005572272,-0.001413337,0.013246144,0.004649499,0.004330086,-0.001943635,0.202224409
9/26/19,0.00372244,-0.008914094,-0.021323626,-0.002950979,-0.005784054,0.013552516,0.004477779,0.003998968,0.000167701,-0.003918774,0.003509652,0.011773069,-0.430620643
9/27/19,-0.003345374,0.001051522,0.008888163,-0.002635442,-0.011335307,-0.010430895,-0.008876068,-0.001416978,0.007263514,0.0025,-0.008533554,0.001735648,0.246044231
9/30/19,0.005296128,-0.009200704,-0.010757402,0.00360101,0.007520502,0.009400852,0.009859944,0.024547974,0.023690126,0.021524991,0.008438466,0.022432543,0.085164885
10/8/19,0.002802754,0.002884838,0.003018768,-0.011858137,-0.016654747,-0.014641472,-0.007210455,-0.008433735,-0.00904095,-0.009248983,-0.008442381,-0.007188353,0.067422593
10/9/19,-0.008132961,0.003873598,0.003357026,0.006954966,0.010220124,-0.006835695,-0.004932735,-0.00902096,-0.012429972,-0.010252655,-0.006625294,-0.004258404,-0.305670814
10/10/19,0.000978086,0.007813718,0.01383676,0.005718513,0.005951613,-0.013607944,-0.008227707,-0.018489583,-0.013301088,-0.012296564,-0.011194958,-0.007553278,1.00276995
10/11/19,0.02335894,0.008801748,0.002955043,0.01207397,0.013364726,0.000613346,0.000444939,0.001956947,0.000518493,-0.001444565,0.000497801,0.00085497,0.237022536
10/14/19,0.008111845,0.011510414,0.012419592,-0.001089997,-0.001041325,-0.01091968,-0.017915665,-0.008023813,-0.004130809,-0.014239943,-0.008717822,-0.001393008,-0.420109728
10/15/19,-0.000675669,-0.005597957,-0.011741418,0.008863882,0.012431899,0.006963958,0.001312623,0.000517933,0.014138593,0.002498216,-0.00409534,-0.001480684,-0.087884115
10/16/19,0.006050046,-0.004123308,-0.003067601,-0.00084441,-0.003010292,0.001958624,-0.007383279,-0.004896276,-0.000697715,-0.000713267,-0.002614166,0.00591262,0.79053021
10/17/19,0.006908493,-0.000462616,0.000345258,0.00088512,0.004021329,0.009640341,0.003705318,0.008708084,0.005260389,-0.002490217,0.001964476,0.026120785,-0.406866925
10/18/19,-0.004801387,-0.01316379,-0.011599637,-0.009460562,-0.00825196,-0.010638298,0.001090988,-0.005943152,-0.017571059,-0.013684211,-0.003507341,0.005776039,-0.071361993
10/21/19,0.000228297,0.000502358,0.002104892,0.002145669,0.009079626,0.01363411,-0.002177226,-0.00781951,-0.012755102,0.002814919,0.00640289,-0.007856549,-0.123272215
10/22/19,0.002264489,0.005021743,0.009265226,-0.001473853,-0.007189767,-0.000866873,-0.006166829,0.000128205,-0.008264463,-0.004204625,0.004618176,-0.002489397,-0.418852472
10/23/19,-0.008193398,-0.004319351,-0.007709948,0.001711581,0.001911331,-0.014402539,0.005110918,-0.00140827,0.004234417,0.001403509,0.00049505,-0.014940284,0.787261191
10/24/19,0.008703367,-0.000236944,-0.001252855,-0.001059106,0.008129521,-0.011939219,-0.001086248,-0.006234097,-0.008064516,-0.004888268,0.001156451,0.008657017,0.198337754
10/25/19,-0.004872014,0.004764154,0.010954544,0.005690244,0.00700237,-0.012504466,-0.010213955,-0.00279117,0.005745184,-0.005210142,-0.003129117,-0.003105023,0.211241696
10/28/19,0.008394897,0.008500026,0.014640534,0.004920977,0.010053232,0.009133518,-0.013993427,-0.00328781,-0.004039044,-0.002425502,0.005714286,-0.004771643,-0.302246749
10/29/19,-0.003886021,-0.008682072,-0.005697176,-0.000712421,-0.005902001,-0.006091734,-0.005587181,-0.003528226,0.020786806,0.000693481,-0.00617284,-0.006187336,-0.033376737
10/30/19,-0.00444436,-0.005028813,-0.006617463,0.004257996,0.003277817,0.000597586,0.00116095,0.010826646,0.00431332,0.004878049,0.005378568,0.005997274,0.192326778
10/31/19,0.008962524,-0.003491964,-0.004772796,-0.005166499,-0.001399329,-0.011810559,-0.001264889,-0.02131638,-0.022267206,-0.014423077,-0.006576243,-0.015652952,-0.2661031
11/1/19,0.007211581,0.009949622,0.017332569,0.011133899,0.011340559,-0.00516978,0.003066187,-0.011460259,-0.031530796,-0.008512087,-0.000492975,0.002331002,0.210671799
11/4/19,0.016477029,0.005845449,0.006712585,0.004196017,0.005580464,0.001176332,0.00713449,-0.002090507,-0.00130527,-0.003731343,-0.001476741,-0.006634902,-0.411461873
11/5/19,0.004940593,0.005401125,0.007141472,0.001111349,0.000175497,0.000470754,-0.003395946,-0.000614477,0.020819454,-0.005062437,-0.001065399,-0.003063127,0.315686344
11/6/19,0.000189283,-0.004334525,-0.007811156,-2.55E-06,-0.002851323,-0.007823447,-0.002223634,-0.003429271,-0.014768625,-0.007370184,0.006018633,-0.006001236,0.100719403
11/7/19,0.00572762,-0.001779037,0.005730975,0.006628702,0.002840453,-0.005573618,-0.007253232,-0.001345401,0.004119295,0.000335121,-0.000412065,-0.001586043,-0.258497186
11/8/19,-0.007041634,-0.004877944,-0.00223353,0.000232703,0.004836078,-0.000464253,0.004116529,-0.000488998,0.005633803,0.002688172,0.00206458,-0.009599441,0.555299547
11/11/19,-0.026204706,-0.018288338,-0.021703356,0.000370287,-0.001301427,-0.00335454,-0.005980485,0.000122264,0.005163225,-0.001342282,0.000661102,-0.001785792,-0.064223616
11/12/19,0.005152164,0.001666338,-0.001077415,0,0.002576711,-0.002192982,-0.001152798,0.00417434,0.004349281,0.006416751,0.003150128,-0.001435282,-0.325925941
11/13/19,-0.018245516,-0.003287678,0.001831307,0.003325932,-0.000470181,0.001155535,-0.000104789,-0.003181985,0.002683663,-0.002022245,-0.0042922,-0.007382463,1.566059938
11/14/19,-0.009324666,0.001593328,0.006059857,-5.87E-05,-0.000363118,-0.008023842,-0.020829058,-0.007289515,-0.007656458,-0.002689076,-0.001812639,-0.008815097,-0.464293816
11/15/19,0.000112826,-0.00636661,-0.010113209,0.008024272,0.007289758,-0.002971429,0.003397508,0.003780488,0.012299916,-0.002012747,-0.003448559,0.001285402,-0.124960649
11/18/19,0.013462779,0.006176023,0.006973783,0.001118733,0.001066641,-0.00193909,-0.006749156,0.000854388,0.015050453,-0.002008704,0.011124948,0.003612126,0.453218554
11/19/19,0.015468259,0.008521243,0.017959246,-0.003645285,0.002423409,0.006082167,0.001331149,0.007997047,-0.009989841,0.004709048,0.002330032,-0.001073883,-0.439307886
11/20/19,-0.007536411,-0.007817682,-0.008160568,-0.004042741,-0.005125626,0.005074971,-0.002553365,0.000369231,-0.016158587,0.001010101,0.005690853,0.009058992,0.666272327
11/21/19,-0.015720942,-0.002547532,-0.003527866,-0.001969729,-0.00240655,0.001270355,-0.003561978,-0.005142647,0.003342805,-0.007352941,-0.006815726,-0.002033048,-0.382911456
11/22/19,0.00484379,-0.006319316,-0.015094468,0.003937508,0.001607061,-0.014342629,-0.011568253,-0.00717238,-0.001001837,-0.006310196,-0.008733624,-0.002158149,0.022070069
11/25/19,0.01496367,0.007236713,-5.68E-05,0.006846484,0.013217322,-0.000909815,0.000805396,-0.002909091,0.009268622,0.00099734,-0.006792144,-0.004853743,-0.430164473
11/26/19,-0.002931126,0.000306933,0.005285386,0.001967116,0.001788592,-0.005541733,-0.005108173,0.000970638,-0.002521432,-0.00397351,-0.00851927,0.001419477,0.924012153
11/27/19,0.001489192,-0.001329866,-0.002980397,0.001504889,0.006620081,0.002949183,0.003517942,0.004631887,0.010188487,0.001658375,0.006533279,0.004059774,0.323056263
11/29/19,-0.020348237,-0.006129371,-0.004155831,-0.003997657,-0.004561652,0.014499425,0.004442201,0.016730698,0,0.006341789,0.008316864,0.022432218,1.851046544
12/2/19,0.00372839,0.001332182,0.002403739,-0.009567077,-0.011249246,0.008939974,0.002226045,0.011026187,0.015169798,0.014218009,0.010148062,0.003278398,-0.281382007
12/3/19,-0.002020063,0.003091654,0.005462152,-0.010086369,-0.005526384,-0.004047179,-0.009223058,-0.003869196,-0.014775815,-0.009389671,-0.005542228,-0.001592357,0.102235791
12/4/19,-0.012456378,-0.002282041,0.003137098,0.005343818,0.005402176,-0.003686636,0,-0.000249563,0.004778157,-0.004672897,0.000993624,-0.000707214,-0.444773574
12/5/19,0.005927277,0.007419092,0.011469816,0.001013028,0.000470428,-0.010938924,-0.00657305,-0.011959068,-0.018754186,-0.013175231,-0.0079678,-0.010669932,1.164071811
12/6/19,0.010730807,0.004326656,0.008118424,0.012185583,0.010014351,0.005269187,0.007020359,0.003836634,0.001173512,0.002310994,-0.001230618,0.007179035,-0.140464139
12/9/19,-0.000137367,0.00084615,-0.000238292,-0.003764404,-0.004008535,-0.00080119,-0.002201541,0.001239157,-0.002007696,-0.000330033,0.001725838,0.002295502,-0.065909099
12/10/19,-0.002193266,0.00097376,0.004009308,-0.000998939,-0.000655313,-0.006707594,-0.00089982,-0.006280015,0.001675884,0.002315581,-0.002541192,-0.006447368,-0.078590853
12/11/19,0.007898514,0.00243443,-0.006368784,0.00106091,0.004395219,-0.010573678,-0.009212481,-0.00878799,-0.018101037,-0.019143413,-0.008694946,-0.000482223,0.276816649
12/12/19,0.013087047,-0.002981449,-0.001672534,0.007908983,0.007311028,-0.006592915,0.000693894,0.002692449,0.007627259,0.003581895,-0.000893075,0.002725395,0.002680941
12/13/19,0.025695206,0.017826949,0.017119357,0.00011837,0.002014381,-0.008860339,-0.010689418,0.000489776,-0.013252618,-0.003569111,-0.004365047,0.012101259,0.019822359
12/16/19,-0.006489149,0.00563269,0.0153546,0.00357237,0.009084269,0.002331261,0.001079914,0.000980512,-0.000654022,-0.003878474,-0.004426203,0.00685361,-0.047134243
12/17/19,0.012200774,0.012742629,0.014548779,0.001107456,0.001035825,0.000111025,-0.001372549,0.004184615,-0.003746539,0.004219409,-0.000964785,0.006265495,-0.132733126
12/18/19,0.001454548,-0.001779037,-0.001103335,-0.000986304,0.000495276,-0.007164903,-0.00390625,-0.002700381,0.000325892,0.000324675,-0.003125751,-0.006003853,0.446912353
12/19/19,-0.003002416,0.008406923,0.000158432,0.004875478,0.006738992,-0.002528862,-0.00292113,0.000368369,0.000162973,0.003911343,0.001766359,-0.003616071,-0.420673107
12/20/19,0.002548876,-0.004019801,-0.006488259,0.00275329,0.004246547,-0.002850565,-0.003976336,-0.008159786,-0.01016293,0.002286834,0.002333816,-0.010731793,-0.282608691
12/23/19,0.001257923,-0.014038897,-0.016939072,0.0033892,0.002318218,-0.000328803,0.001262381,0.004035216,0.000484183,-0.002281617,-0.002248274,0.005908485,-0.296927222
12/24/19,-0.001512197,0.006726519,0.013233318,-0.00126368,0.000808214,-0.007397737,0.000680206,-0.002317921,0.000322893,-0.005510535,-0.01205775,0.000889284,0.672524852
12/27/19,0.012963224,-0.00077111,-0.006788134,0.000833992,-0.001747874,0.005799956,0.01259099,0.004661433,0.033165829,0.002933507,0.006467582,0.005648958,0.92229721
12/30/19,0.003329268,0.011643126,0.012916547,-0.006392681,-0.006731715,-0.003163521,-0.001963479,0.000613723,-0.005662891,-0.003248863,-0.001435178,0.004367795,0.1495146
12/31/19,-0.004577782,0.003322672,0.0062521,0.002680754,0.002974517,-0.018417389,-0.002643689,-0.018551982,-0.008913833,-0.00965251,-0.011740604,-0.023308998,0.285357786
1/2/20,0.012549597,0.011498877,0.01994657,0.011575966,0.013328355,0.01137102,0.008790992,0.001931201,0.002980132,0.010731707,0.008583009,-0.011305331,-0.013136363
1/3/20,-0.003223849,-0.000457669,0.001652626,-0.008102865,-0.007855093,-0.002376837,-0.006184353,-0.000361969,-0.007721373,0.00065083,-0.002773815,-0.001346129,-0.504878014
1/6/20,-0.00791909,-0.000122252,0.003928811,0.002392187,0.005619254,0.000432339,0.001967149,0.002055374,0.00263548,0.006550934,0.001587554,-0.004495742,2.118858721
1/7/20,0.003396491,0.006938102,0.012223655,-0.004170241,-0.000317479,-0.010587103,-0.006449721,-0.0033739,0.016747613,-0.006508298,-0.003007281,0.006701771,0.640787586
1/8/20,-0.008267054,-0.0122098,-0.011282343,0.005646929,0.00668903,-0.011208629,-0.004281405,-0.004199664,-0.007315046,-0.00614489,-0.005274345,-0.007515225,-0.563180704
1/9/20,0.016842828,0.009126177,0.01786685,0.007368563,0.008126635,0.002331744,-0.000291829,0.007129909,0.005684668,0.007494298,0.005461453,0.012950081,1.184098437
1/10/20,0.002702987,-0.000837189,-0.001681384,-0.004597523,-0.002669657,-0.012352141,0.003514252,-0.008150545,-0.00033428,-0.006796117,-0.003156068,-0.008071866,-0.575872377
1/13/20,0.011060053,0.007528078,0.014739093,0.002889282,0.010357495,0.004732857,-0.006015913,-0.000119847,-0.000167112,0.001945525,0.000315706,0.000303872,-0.087122401
1/14/20,-0.002410642,-0.002808155,-0.004658792,0.001128444,-0.002436939,-0.001155584,-0.008561809,-0.001555582,0.007407407,0.005542876,0.002294122,-0.002295465,-0.137174218
1/15/20,-0.003861847,-0.005401987,-0.001497074,0.003128923,0.000796642,-0.013268374,-0.005167959,-0.009834123,-0.001680672,-0.008726568,-0.008859966,-0.011262419,0.165100827
1/16/20,0.003803835,-0.005163692,-0.000444847,0.00921178,0.010631082,-0.006692751,0,-0.000118469,0.006427605,-0.002900419,-0.0035159,0.005641445,-0.049399272
1/17/20,0.006002831,0.000459975,-0.001189613,0.001722323,0.003399547,0.000412031,-0.001051625,0.011140393,0.018256976,0.008449789,0.003056426,0.007899648,-0.110485404
1/21/20,-0.028149136,-0.014098515,-0.014616112,-0.005181255,-0.001930995,-0.003592323,-0.001241287,0.005298651,0.00973913,-0.002916397,0.000470441,0.006509393,0.001783984
1/22/20,0.012710588,0.002821954,0.010831692,-0.000334634,0.001383018,-0.004699152,0.005086372,-0.010721944,0.003840782,0.00259909,-0.001487513,-0.010119357,-0.346418838
1/23/20,-0.01524009,-0.027518056,-0.035237626,-0.000896997,0.001993868,0.004721338,0.016982237,0.004667864,0.011656658,0.012833169,0.014132592,-0.002329795,0.193385848
2/3/20,0.001685502,-0.077245368,-0.084463968,0.005088471,0.013382232,-0.025524617,-0.017288802,-0.01852076,-0.003589647,-0.009520683,-0.01789744,-0.016442387,0.453374621
2/4/20,0.012103056,0.013355397,0.031698213,0.014359955,0.020981517,-0.005817452,-0.018889746,-0.016430527,-0.036234523,-0.019633087,-0.005032518,-0.016092639,0.335673009
2/5/20,0.00415205,0.012503202,0.021391392,0.016774028,0.00429976,-0.009044827,-0.000866635,-0.003204367,0.010301692,0.001289075,0.00225033,-0.011530531,-0.524071558
2/6/20,0.026392163,0.017182578,0.028707395,0.00303576,0.006674954,0.009228609,0.007861025,0.007292289,0.007039644,0.003557568,0.00436443,0.001179692,0.326037443
2/7/20,-0.003252745,0.003298088,0.000962991,-0.009437106,-0.005394817,-0.013361045,-0.005309393,-0.005587256,0.005026997,-0.00290229,-0.011174476,-0.006280092,-0.128724713
2/10/20,-0.005945424,0.005050135,0.011017051,0.005989518,0.011331326,0.003376365,-0.005949525,-0.003789673,-0.011047689,-0.003534704,-0.007799358,-4.19E-05,-0.686472324
2/11/20,0.012574271,0.003870282,0.003744061,-1.64E-05,0.001095718,-0.010708321,-0.001245927,-0.009269037,-0.013263081,-0.000642261,-0.010142295,-0.003919933,2.645776355
2/12/20,0.008692758,0.008693258,0.015987925,0.009395983,0.009027964,0.002659574,0.004718344,0.005663717,0.003098232,0.000321234,0.001743877,0.005282133,-0.312734085
2/13/20,-0.0033662,-0.00711538,-0.006989711,-0.004335155,-0.001438418,-0.004315418,-0.000769749,0.001299622,0.005313302,-0.001283285,0.001518718,0.001890042,-0.051268986
2/14/20,0.003086909,0.003762466,0.004785296,-0.000857483,0.001977972,0.003740894,0.003572808,0.005703422,0.00831332,0.008737864,-0.01,0.007447214,0.515384639
2/18/20,-0.015357874,0.000452135,0.005780991,-0.005642886,0.000160309,-0.011771573,-0.00461361,0.000356591,-0.013126709,-0.007388371,-0.004460573,0.001483177,-0.014419811
2/19/20,0.004562626,-0.003206061,-0.006269941,0.003962755,0.008675871,0.010519072,0.006481571,0.001428401,0.00109509,0.001931123,-0.000377872,0.006440056,-0.343704441
2/20/20,-0.001686806,0.018401889,0.024341568,-0.004363155,-0.006745318,0.022928399,-0.000580102,0.005024524,0.012005911,0.009749756,0.015502686,0.002651272,1.032930316
2/21/20,-0.010878636,0.003140104,0.010479632,-0.007788164,-0.017882342,0.043113396,0.032544674,0.029306736,0.048412084,0.033590863,0.035606422,0.031266537,-0.066352921
2/24/20,-0.017867128,-0.002775302,0.012268332,-0.035582071,-0.037101933,0.033051582,0.03129826,0.042490372,0.046191248,0.03511822,0.027437531,0.05225058,-0.221374069
2/25/20,0.002697525,-0.005998549,0.007110375,-0.031452605,-0.027726086,-0.004530744,0.000102965,0.007631613,0.031125966,0.007355517,0.007984196,0.007103468,0.426776037
2/26/20,-0.007315596,-0.008337731,-0.030240009,-0.004570302,0.001690906,0.057012543,0.035173737,0.038554541,0.056499669,0.04463959,0.042117001,0.040606915,-0.111300168
2/27/20,0.003076434,0.001137912,0.003171544,-0.044178652,-0.046130788,-0.007581759,0.013065544,0.018609743,0.000883587,0.027830011,0.006475006,0.023595002,-0.376551731
2/28/20,-0.024224176,-0.037115622,-0.047966285,-0.013865991,0.000103893,-0.054664099,-0.044765343,-0.033972241,-0.038853503,-0.048658318,-0.033219264,-0.030313269,-0.138009803
3/2/20,0.006190219,0.031464745,0.036517189,0.050924541,0.044913433,0.039475147,0.025491855,0.025067751,0.031537451,0.039033457,0.024805406,0.016535819,0.926665001
3/3/20,-0.000260919,0.007393305,0.009001243,-0.029431172,-0.029944728,-0.041155774,-0.054505451,-0.039687703,-0.023106547,-0.032025909,-0.033402232,-0.034946491,0.158181857
3/4/20,-0.002387309,0.006271183,0.00076714,0.045276515,0.03846114,0.032588352,0.023753456,0.051443426,0.037974684,0.050661626,0.038732394,0.068346234,0.177884582
3/5/20,0.020814528,0.019926519,0.018998573,-0.035789931,-0.03099215,0.021594871,0.005352548,0.008833678,0.059529412,0.035225049,0.015612734,0.013484413,-0.453614071
3/6/20,-0.023206927,-0.012099579,-0.010977108,-0.00981958,-0.018650585,0.082156767,0.054831705,0.101566064,0.252209782,0.120122753,0.067206553,0.10604514,-0.351807779
3/9/20,-0.042307873,-0.030060955,-0.040945746,-0.077857225,-0.072874031,-0.062528526,-0.03317237,-0.049291703,-0.045288326,-0.055486542,-0.052394813,-0.038023021,0.41842783
3/10/20,0.014059247,0.018167115,0.026548789,0.048934595,0.049501426,0.049580838,0.039729317,0.062346437,0.055836056,0.057355517,0.057852011,0.099772018,-0.015903338
3/11/20,-0.006336514,-0.009424973,-0.017838111,-0.058555066,-0.047002427,0.108161911,0.080679406,0.115450497,0.142517815,0.12125675,0.112414366,0.125,0.269883174
3/12/20,-0.036562867,-0.015169795,-0.023128173,-0.099884432,-0.094346741,-0.105000594,-0.06485771,-0.072449952,-0.084498291,-0.11626898,-0.05826002,-0.058584318,-0.177440301
3/13/20,-0.011360369,-0.012334283,-0.010043722,0.093629337,0.093459968,0.160281147,0.109397944,0.127956989,0.157497303,0.158873806,0.145063801,0.172902072,-0.090482987
3/16/20,-0.040333859,-0.034000104,-0.053349989,-0.129265467,-0.123213306,-0.063741935,-0.059067358,-0.044029467,-0.006785714,-0.051502146,-0.037076956,-0.020941262,-0.493808851
3/17/20,0.008678622,-0.003446442,-0.004928294,0.051953288,0.06230493,0.039152588,0.034297964,0.07952654,0.1676397,0.092756644,0.060949114,0.110525889,1.876068483
3/18/20,-0.041777909,-0.018306107,-0.01697431,-0.063023782,-0.047027995,-0.003607214,0.020911854,-0.000739235,-0.063647013,-0.021417644,-0.033701657,-0.017045002,-0.115868993
3/19/20,-0.026139185,-0.009757815,-0.000968187,0.009461317,0.022996235,0.048025763,0.039954482,0.052723735,-0.00966744,0.037017451,0.030634324,0.039751553,0.017752982
3/20/20,0.050482907,0.016094195,0.013000883,-0.045462307,-0.037907415,0.014488636,0.059903511,0.053926594,0.097157403,0.070781427,0.003198903,0.027572122,-0.351744986
3/23/20,-0.048626906,-0.031122608,-0.045180871,-0.030356243,-0.002740017,-0.092900399,-0.071544108,-0.112304332,-0.13820841,-0.110327456,-0.085753081,-0.10950288,1.096622925
3/24/20,0.044586753,0.023408564,0.023747469,0.113650385,0.0812151,0.001290156,-0.013138507,-0.049974062,-0.045041899,-0.02648357,-0.017244919,-0.087224182,0.576125547
3/25/20,0.038109753,0.021728024,0.032191413,0.023938283,-0.004524216,-0.058316122,-0.062291307,-0.0593689,-0.057584732,-0.059067836,-0.039724002,-0.091097699,-0.720664101
3/26/20,-0.007431827,-0.005996711,-0.008369902,0.063754006,0.055961973,0.047334266,0.021884928,0.043980302,0.072714437,0.031413613,0.034676186,0.067301886,0.062767482
3/27/20,0.005649969,0.002637481,-0.004475735,-0.040589886,-0.037852964,-0.04041514,-0.04473418,-0.014393305,-0.010132774,-0.018682858,-0.02047952,0.00989361,-0.080710512
3/30/20,-0.013164977,-0.00901431,-0.020272739,0.031922495,0.036224505,0.019036954,0.0044028,0.012540247,-0.015141087,0.028338136,0.020595432,0.025860271,0.985795442
3/31/20,0.018484055,0.00112201,0.005790397,-0.018377354,-0.009525157,0.050039195,0.039549349,0.047204969,0.052136133,0.064961637,0.046744931,0.054077819,-0.137724561
4/1/20,-0.021932783,-0.005735637,-0.001050761,-0.044424095,-0.044092934,-0.022852036,-0.026949869,-0.013134851,-0.083913765,-0.024451098,-0.003721425,0.004637809,-0.26512651
4/2/20,0.008415133,0.016864523,0.022846818,0.022437977,0.017217393,0.015689834,0.00910348,0.013489528,0.010727456,0.020366599,0.017746997,-0.000441501,-0.274425255
4/3/20,-0.001887882,-0.005988014,-0.006787525,-0.016854368,-0.015256481,-0.078614098,-0.049819336,-0.064741036,-0.050302451,-0.066983373,-0.076823177,-0.074628898,0.777021213
4/7/20,0.021228997,0.020541338,0.031532813,-0.001152117,-0.003283105,-0.026179854,-0.039550419,-0.035003211,-0.062536528,-0.041910771,-0.030537265,-0.039947002,0.072511513
4/8/20,-0.011665222,-0.001912532,-0.004062542,0.034418417,0.025818852,-0.000234742,-0.005483497,-0.014868712,0.009141846,-0.050898204,-0.017716535,-0.029198019,-0.265806879
4/9/20,0.013765328,0.003741961,0.007365394,0.012196178,0.007746975,-0.002225085,0.008829787,0.030145022,0.003254438,0.037727474,0.000281294,0.032264489,-0.221233064
4/14/20,0.005558361,0.01589459,0.024702912,0.023897888,0.03946575,0.022291164,0.005174912,0.028449268,0.049282595,0.045265589,0.022419042,0.021272339,0.496824426
4/15/20,-0.011870483,-0.005697661,-0.005568198,-0.018597681,-0.014392173,-0.012033148,-0.021371417,0.008959681,0.044639948,0.017865538,-0.011851582,0.015507551,-0.01801801
4/16/20,-0.005752249,0.003116456,0.005127895,0.001418035,0.016582511,-0.013107775,-0.020341338,-0.044849445,-0.096023564,-0.050022331,-0.028690339,-0.062829219,-0.458776629
4/17/20,0.015560401,0.006581535,0.005462537,0.029943903,0.013803918,0.016281453,0.0080016,0.027352654,0.032228641,0.017727273,0.017754146,0.032027771,0.517084931
4/20/20,-0.002050041,0.004952731,0.008881666,-0.024421996,-0.010336249,0.043731432,0.031359604,0.024178756,0.017951099,0.03334899,0.026646928,0.03539943,-0.647949242
4/21/20,-0.022049715,-0.008953209,-0.010793225,-0.026703943,-0.034751709,-0.03707518,-0.015037594,-0.01039604,-0.034369396,-0.010687732,-0.021103161,-0.010534792,1.089795926
