Date,GPRD,GPRD_ACT,GPRD_THREAT,I1JOR001,I1NGA001,I2AUS002,I2AUS004,I2AUS005,I2AUS006,I2CHN003,I2CHN004,I2HKG004,I2HKG008,I2IDN003,I2IND001,I2IND004,I2JPN004,I2JPN006,I2JPN007,I2JPN008,I2JPN012,I2JPN013,I2JPN014,I2JPN015,I2KOR003,I2MYS002,I2NZL001,I2NZL002,I2PAK002,I2SGP002,I2SGP005,I2THA002,I2TWN002,I3AUT001,I3AUT003,I3AUT004,I3AUT005,I3BEL001,I3BEL002,I3BEL003,I3BEL005,I3BEL006,I3CHE002,I3CHE018,I3CHE019,I3DEU001,I3DEU003,I3DEU008,I3DNK001,I3DNK014,I3ESP003,I3ESP004,I3FIN003,I3FIN021,I3FIN022,I3FRA001,I3FRA004,I3FRA005,I3FRA006,I3GBR001,I3GBR049,I3GBR050,I3GBR053,I3GBR057,I3GBR059,I3GBR062,I3GBR068,I3GRC020,I3IRL002,I3IRL004,I3ITA028,I3MLT002,I3NLD013,I3NLD014,I3NOR002,I3NOR004,I3POL001,I3SWE001,I3SWE003,I3TUR001,I4BRA002,I4CHL002,I4MEX001,I4MEX003,I4MEX005,I4VEN002,I5CAN003,I5CAN004,I6UNK001,I6UNK082,I6UNK083,I6UNK107
6/5/12,0.657557853,0.392531674,1.237841439,0.002017238,-0.007034996,0.01418197,0.014620419,0.014968584,0.014710442,0.001459791,-0.00282827,0.004038362,0.006992118,0.017320732,0.002016462,0.002435537,0.018157568,0.010411506,0.016373689,0.014143821,0.018303116,0.018686808,0.019097112,0.012980595,0.010498393,0.003330804,-0.011546094,-0.014863657,-0.003611738,0.005612046,0.004968691,-0.014383199,0.015343759,0.005685887,0.010760365,0.011860617,0.001715062,0.002542394,0.003376537,0.003377169,0.003091945,0.003486154,0.000175422,0.000215286,0.000775476,-0.001477026,-0.00093932,-0.000975257,0,-3.75E-05,0.004227196,0.003889865,0.006934437,0.009493866,0.005917595,0.010697975,0.01045542,0.010106874,0.010027928,0,0,0,0,0,0,0,0,-0.050886631,0.03120149,-0.017306193,0.006088217,0.001345165,0.005798149,0.006782775,0.006644259,0.007334463,-0.017021307,0.004225252,0.005352721,0.000995259,-0.017509676,-0.000275752,0.000146392,0.001796374,0.00079817,0.010661963,0.013989758,0.013985672,0.005968724,0.004915865,0.006158737,0.005674354
6/6/12,0.03772464,0.438786911,-0.287883299,-0.001737617,-0.011487553,0.001411534,0.00300315,0.002549008,0.002212471,-0.001025122,-0.008620415,0.014321681,0.014674629,0.033204407,0.027068831,0.026099947,0.012800772,0.018078024,0.014087454,0.012730849,0.014571332,0.016246714,0.010335885,0.018026149,0,0.005812761,0.014236174,0.013840045,0.002735583,0.015574925,0.017888811,0.017104126,0.007956631,0.016163487,0.015136226,0.013595927,0.013222879,0.024332428,0.01903608,0.019034623,0.021414666,0.02110645,0.019158122,0.018909559,0.018754608,0.020871444,0.021869124,0.021259672,0.029365038,0.029627882,0.024785211,0.025087942,0.026611959,0.02919084,0.023176478,0.024224366,0.023716398,0.02373426,0.023460802,0.023039906,0.023558084,0.022910664,0.023473825,0.000492704,0.023593182,0.023259096,0.019139001,0.002225208,0.064428722,0.024623623,0.033982381,0.001043299,0.021514538,0.022456928,0.027527566,0.029733415,0.028755135,0,0,0.008040893,0.031908423,0.015405943,0.003939081,0.0073892,0.004999547,-0.014403595,0.010844269,0.010489258,0.021300581,0.020845379,0.021842355,0.023533426
6/7/12,0.473307571,0.301198136,0.91701505,0.000946745,-0.012576455,0.015139249,0.012678273,0.01410497,0.014501769,-0.00710961,-0.001060803,0.008518115,0.009323003,-0.000190038,0.011835812,0.010469204,0.018879056,0.012443854,0.016573826,0.012557324,0.016964485,0.018428625,0.013969273,0.017235733,0.025584816,0.003746583,0.002699298,0.006601768,-0.002068279,0.001727433,-0.00056867,0.000518807,0.003423963,0,0,0,0,5.70E-05,-0.002828852,-0.00269804,-0.00230305,-0.001620876,0.008684141,0.007999821,0.008571139,0.008242547,0.009587251,0.009328755,0.016221023,0.013832891,0.003187984,0.003083194,0.012370823,0.012460689,0.018569055,0.004160785,0.00536203,0.005924659,0.005970703,0.012076076,0.011827396,0.015246,0.012284969,0.001079132,0.011846093,0.012255363,0.011046811,0.03093712,0.02609249,0.002349475,0.008181547,0,0.005226254,0.005182058,0.007424901,0.008592033,0,0.032265618,0.031792346,0.007951508,0,0.00331826,-0.000288104,0.0017,-0.000736423,0.004512445,-0.002267917,-0.001264735,0.00676814,0.014979431,0.006032443,0.010546017
6/11/12,-0.238877016,-0.408048427,-0.131719551,0.008152539,0.003251766,-0.009250076,-0.010946183,-0.010685291,-0.010303081,0.005551364,0.008801146,0.014741178,0.011432163,0.006668229,0.001138804,0.000419575,-0.001670304,-0.001715333,-0.000676498,-0.000865847,-0.000930551,0.000214059,-0.002738326,-0.002433988,0.010330366,0.001967867,-0.009332376,-0.011116052,-0.008444811,0.009002464,0.010346977,0.035349968,0.005638171,0.001633315,0.004473161,0.00626518,0.000597923,-0.003164542,0.004757307,0.0048165,0.004855528,0.005127711,-6.56E-05,0.000364615,-0.000474765,-0.000515932,-0.001713328,-0.000683983,-0.003701357,-0.001847137,0.012176676,0.014135626,-0.005428305,-0.005743421,0.01325022,-0.00924767,-0.008854985,-0.009183466,-0.009002636,-0.003392981,-0.002830506,-0.008085531,-0.003537039,0.004628422,-0.003025169,-0.002991138,-0.002829658,0.008553607,-0.017641789,0.00033861,-0.032658058,-0.001253217,-0.001892933,-0.005155343,-0.009376817,-0.010418121,0.027604771,-0.0025851,0.000181668,0.014271097,-0.002854529,0.0049761,-0.006332045,-0.008740142,-0.005680674,0.000511016,-0.017240904,-0.017441999,-0.004962636,-0.004420165,-0.005576364,-0.007406885
6/12/12,0.174473516,0.37865476,0.169785257,-0.001302178,0.002651612,0.000849882,0.001724557,0.00271526,0.002514516,-0.0069692,-0.008437271,-0.004277281,-0.000288405,-0.003525416,0.011686458,0.012152685,-0.00896781,-0.010223887,-0.009071216,-0.008719302,-0.007807471,-0.009288191,-0.007432086,0.000676883,-0.006587968,-0.001482505,-0.010144928,-0.009892086,-0.012638349,0.004568729,0.003325191,0.004196638,-0.006762422,-0.010383571,-0.010539337,-0.01009353,-0.006936957,0.003155521,0.007040794,0.007056005,0.008396705,0.008939709,0.00724495,0.008265561,0.006123728,0.003287711,0.001624977,0.002334152,-0.002846903,-0.001366683,0.000830189,0.002174695,-0.003577266,0.002564103,-0.019010353,0.001363991,0.000628105,-3.41E-05,-0.000128754,0.005060696,0.007615461,-0.009108446,0.005381642,-0.00827319,0.007464498,0.00774563,0.005490309,-0.014202256,-0.034233602,-0.004443159,-0.005368223,0.002114023,-0.000714443,0.002127733,0.006190485,0.005786057,0.017285987,0.002534271,0.004946878,0.012111506,0.019399109,-0.005569232,0.009198113,0.002965925,0.006351971,0.002933578,0.009377957,0.009240571,0.005567315,-0.000427754,0.006604172,0.005415931
6/13/12,0.079547924,0.1937944,-0.044981213,-0.000534227,0.002783021,-0.00231886,-0.001643886,-0.002136238,-0.002338572,0.012721691,0.010503627,0.008157876,0.001739416,0.002045383,0.001050241,0.000783773,0.003421497,0.005988248,0.003552398,0.003927265,0.002857656,0.003269103,0.003467227,-0.001856236,0.002469349,0.000101518,-0.018667643,-0.020435967,-0.004517646,-0.001299415,-0.00364666,-0.004050115,0.002368469,0.001413886,0.001550233,0.001801003,0.00060174,-0.005326605,0.003633413,0.0036661,0.003692066,0.003772448,0.004260975,0.004190963,0.004517632,-0.001420169,-0.002242112,-0.001996043,-0.000496087,0.000260309,0.011974964,0.01356662,-0.020733483,-0.020989505,-0.015623641,-0.005537081,-0.005396442,-0.005684243,-0.005750605,0.001277328,0.001839693,-0.002137076,0.001314913,-0.000901628,0.001746883,0.001836774,0.000645657,0.020864412,-0.017578267,-0.002040035,-0.006854235,0.002412008,-0.001533902,-0.001404062,-0.014731891,-0.014339834,-0.002030801,-0.01287691,-0.013607386,0.00084517,0.01092626,-0.006153925,-0.003451374,-0.008590306,-0.003457111,0.002327708,0.000867977,0.001566152,-0.000749733,0.005695988,-0.001468219,0.001398447
6/14/12,0.132071673,-0.107989849,0.337904676,-0.000917277,-0.0021931,-0.005233653,-0.005275421,-0.005367104,-0.005428974,-0.009905473,0.000302442,-0.011463999,-0.008285997,-0.017832072,-0.012003784,-0.013219954,-0.000785158,-0.002206608,-0.001225323,-0.002290874,-0.001073729,0.000172253,-0.002891625,-0.003096854,0.006540025,-0.003356109,0.015665796,0.014255911,0.021490939,-0.005506224,-0.004689832,-0.004498282,-0.00193685,0.002170913,0.00499301,0.005116716,0.00342524,0.004820094,0.006729869,0.006729931,0.007630899,0.007153347,-0.006202154,-0.006086104,-0.006594134,-0.002255997,-0.002813505,-0.002684258,-0.005864835,-0.005591314,0.011892875,0.01220499,-0.009351888,-0.022430412,-0.017687879,0.0007956,0.000612278,0.000283262,0.000142897,-0.002181375,-0.003056269,0.003419812,-0.002205877,-0.000618817,-0.002976548,-0.003045423,-0.004140049,0.101169029,0.007837338,-0.005540524,0.013410476,0.004271546,0.002317407,0.001303155,0.00124124,0.00204988,-0.001303069,-0.004766434,-0.005032201,0.001960327,-0.005369942,0.004450742,0.007119154,0.009626925,0.008032114,0.008708612,-0.002671051,-0.00238164,0.004097769,-0.001694716,0.00489846,0.001857798
6/18/12,-0.085719367,0.049347591,-0.125525122,0.004996384,-0.010517643,0.02371031,0.022993621,0.024130718,0.023653971,0.008754546,0.012762369,0.032932626,0.018437873,0.018076706,0.001675872,0.000164272,0.018095281,0.017753758,0.01724373,0.017361997,0.018121434,0.018887151,0.017154303,0.016204253,0.010809627,0.007505061,0.017627617,0.022283168,0.007171102,0.021485942,0.018173559,0.00901987,0.029172733,0.01566133,0.015003975,0.014171322,0.011309004,0.003413505,-0.000495561,-0.000470254,-0.001281603,-0.002163688,0.005039691,0.005119734,0.005400576,0.017852576,0.016818731,0.017257151,0.009801824,0.009436896,-0.027703728,-0.032043168,0.02432174,0.027644674,0.029291266,0.011126212,0.011786192,0.011863592,0.011746198,0.005781449,0.004397253,0.013883228,0.005658148,0.01716561,0.004071047,0.004227247,0.005816647,0.055571714,0.002787763,0.021856488,-0.006178126,-0.000826928,0.013196862,0.017227207,0.018538297,0.020257984,0.011147556,0.009744531,0.010212801,-0.000682091,0.015239649,0.014743555,0.020342278,0.014169776,0.016568698,-0.001747051,0.012472783,0.011671369,0.013996264,0.014455264,0.013135452,0.013229537
6/19/12,0.085489204,0.040295438,-0.108282091,0.0095709,0.002554642,-0.001221546,-0.003931767,-0.002871267,-0.002314318,-0.006584487,-0.001618403,-0.000573405,0.003341968,0.00535211,0.009216543,0.008069766,-0.005667284,-0.007470456,-0.005293132,-0.004447905,-0.005576535,-0.006183708,-0.004337058,-0.005748289,3.17E-05,0.007739791,0.004150126,0.007712944,-0.005172265,0.006588807,0.006440716,0.008320369,-0.001149488,0.024696766,0.027949094,0.026725635,0.020393966,0.01865829,0.010260078,0.010260246,0.012988023,0.013560228,0.015705786,0.016058908,0.015249602,0.018430908,0.01845045,0.018935791,0.016325789,0.015789041,0.025993698,0.027185134,0.0207214,0.020653993,0.010062845,0.016870147,0.015966058,0.016253164,0.01609015,0.016714422,0.017340819,0.01394309,0.016899551,0.009980977,0.017329409,0.017452329,0.015154165,0.033409682,0.018070086,0.005256922,0.033298455,0.000177276,0.012807036,0.016161072,0.015579357,0.016848144,0.022860651,0.017614988,0.018771439,0.016713628,0.017800094,0.004426584,0.012749635,0.021810844,0.016495441,0.014352001,0.017513363,0.017948657,0.012754379,0.01474189,0.012569014,0.016928264
6/20/12,0.324970881,-0.337557293,1.186186833,-0.001085873,0.020329559,0.00388637,0.002253193,0.003324823,0.003264301,-0.003442281,0.00535096,0.005262488,0.097164714,0.016254297,0.002184486,0.004293109,0.017054401,0.011141572,0.017041627,0.014649538,0.017218146,0.017844488,0.016440982,0.015560823,0.006528278,0.00589976,-0.015633423,-0.015751525,-0.001155449,0.006165269,0.004668573,0.000127867,0.008455782,0.005638619,0.006333032,0.005893079,0.003257411,0.001106992,-0.004175408,-0.004175039,-0.01024952,-0.011192931,0.00425902,-0.002688043,-0.001123065,0.004521196,0.00541363,0.004752045,0.00200546,0.001571799,0.015605622,0.016063652,0.009739604,0.008521979,0.013130298,0.002758667,0.003031302,0.003250384,0.003259592,0.007349487,0.006440745,0.013971206,0.007414238,0.005993864,0.006878635,0.006547119,0.006190546,0.004949423,-0.001149756,-0.001525116,0.019378921,0.002160223,0.002151817,0.003777211,0.008481451,0.009229337,-0.002976419,0.013900713,0.014377045,0.001712994,-0.000505984,0.009215839,0.008150494,0.01205694,0.007366243,0.023964943,-0.00259293,-0.002482087,0.002770626,0.007931352,0.002086492,0.00498348
6/21/12,-0.506086016,0.086691087,-0.670724495,-0.020365483,-0.007558564,-0.009998918,-0.010328456,-0.011036156,-0.010964782,-0.013956247,-0.003036944,-0.013001791,-0.093007909,-0.010677248,0.008044799,0.008821207,0.008722198,0.008198978,0.008609842,0.007669794,0.008858083,0.008717085,0.008845543,0.009991526,-0.007861899,-0.001844938,-0.015516612,-0.01780683,-0.004871524,-0.009178199,-0.008940077,-0.012094712,-0.007577751,-0.012155255,-0.015378064,-0.015999369,-0.008758904,-0.004302274,0.003310468,0.003310444,0.002598611,0.002351724,-0.007730515,-0.000950496,-0.001652583,-0.007665676,-0.007108921,-0.007854464,-0.002635568,-0.002979712,-0.002209656,-0.002275013,-0.005720739,-0.008943609,-0.002817187,-0.003932967,-0.003953435,-0.004150672,-0.004012211,-0.00947297,-0.009947904,-0.007089844,-0.009572603,-0.004056702,-0.010291444,-0.010092828,-0.009756613,0.018323826,0.002589928,-0.007118349,-0.000155824,-0.002101499,-0.000757834,-0.004324146,-0.020184291,-0.018995414,-0.007508187,-0.004656055,-0.005831705,0.017483973,-0.0290621,-0.008005859,-0.013007894,-0.014409787,-0.011743835,-0.005318047,-0.030830473,-0.030915493,-0.018112807,-0.011098677,-0.018413989,-0.017610984
6/25/12,0.368702081,0.696629213,0.131118096,0.003851818,0.000426736,-0.013144046,-0.014918946,-0.013702319,-0.013387962,-0.016263579,-0.018544107,-0.019082204,-0.012411202,-0.011328134,-0.008830146,-0.009259457,-0.011305664,-0.010137046,-0.011556898,-0.011436574,-0.011592127,-0.013625257,-0.01102802,6.10E-05,-0.033755922,0.001055307,0.001112553,-0.000114745,0.003058689,-0.006934256,-0.005261205,-0.010025452,-0.015478668,-0.036530265,-0.036666827,-0.036630623,-0.027524566,-0.016634859,-0.001153426,-0.001149017,-0.00270793,-0.002674675,-0.012051904,-0.011262119,-0.012863576,-0.033223346,-0.032733137,-0.033709587,-0.016818828,-0.01469509,-0.02385011,-0.024041242,-0.033697718,-0.039290946,-0.029214577,-0.029729339,-0.028563048,-0.028875107,-0.028654356,-0.02112776,-0.020787373,-0.0249656,-0.021334362,-0.016739915,-0.021182047,-0.020482388,-0.021627619,-0.07702454,-0.038533295,-0.014358365,-0.045040131,-0.006425484,-0.022663785,-0.024399947,-0.023604269,-0.028408619,-0.011917396,-0.024192916,-0.025296753,-0.015891342,-0.030507428,-0.008033786,0.014317167,0.027338765,0.016657259,0.005450703,-0.005748933,-0.00508684,-0.01748053,-0.024237042,-0.015403609,-0.020106468
6/26/12,0.299389817,0.191169978,0.429403202,0,-0.000470567,-0.003269274,-0.003850688,-0.00333667,-0.003126756,-0.000917221,-0.011455084,0.004465682,0.092746844,0.006172247,0.001446497,0.002794607,-0.010582242,-0.008086213,-0.008370425,-0.005167959,-0.008494136,-0.010678497,-0.005072984,-0.005590512,-0.004147082,-0.005626528,-0.008890535,-0.011590544,0.001014499,-0.003557587,-0.003420643,0.003189737,-0.003969926,-0.013462571,-0.01516512,-0.013662944,-0.011684378,-0.000569411,0.007733147,0.007750551,0.007641583,0.008484677,0.008080651,0.002227276,0.001088348,0.000701195,-0.000641272,-0.000422855,-0.006881012,-0.005755614,-0.013552239,-0.014102868,-0.007545922,-0.007319528,-0.014330359,-0.002954323,-0.003453612,-0.003629624,-0.003701591,-0.000583441,-0.000676983,-0.000566935,-0.000664153,0.00316535,-0.000877724,-0.000878756,-0.000170837,0.01594947,-0.01716546,0.002813429,-0.008608731,0.001441171,-0.001034661,-0.000781569,0.003134137,0.002704703,0.015639929,-0.005163787,-0.005216358,0.010880917,0.000459378,-0.000584763,0.005707449,0.006688237,0.004638701,-0.004149611,0.000639341,0.000633019,0.001677901,-0.002480971,0.001817769,-0.000384254
6/27/12,-0.627482679,-0.587410427,-0.713478985,0.000282035,0.010618269,0.006905691,0.006823919,0.00730438,0.007228798,-0.002313158,0.005081811,0.010278772,-0.073105904,0.013775957,0.003618709,0.003960832,0.009480034,0.007675447,0.008642058,0.008965654,0.008918784,0.007327873,0.011051518,0.01236367,-8.80E-05,0.00488677,0.000373762,-0.001973761,0.010477415,0.013057816,0.01282065,0.012935565,0.006315556,0.01485354,0.015297336,0.016409104,0.010224165,0.015843399,0.014349898,0.014349996,0.014512838,0.014322815,0.000412392,0.006514237,0.006629716,0.015040682,0.013328689,0.014506548,0.011446071,0.011743189,0.020622768,0.021826112,0.01598995,0.019048204,0.011099741,0.016731002,0.016882871,0.016643144,0.016460062,0.013066091,0.014128982,0.008120675,0.013347271,0.001783097,0.014116507,0.014351192,0.011969468,0.006703367,0.001594654,0.013241203,0.025762377,0.000708887,0.014694459,0.013671144,0.025585338,0.026377807,0.008927928,0.010526069,0.01029635,0.017592561,-0.01351572,0.003022657,0.001338021,0.010050157,0.003851888,0.000733833,0.007000176,0.006277525,0.009212996,0.01061818,0.009475568,0.039212884
6/28/12,0.901632569,0.648150921,1.175444265,-0.001828162,-0.0014652,0.000690738,0.000386876,6.04E-05,-0.000218957,-0.009513156,-0.00056358,-0.007909496,-0.007841742,-0.012018186,0.001355512,0.000444831,0.0190447,0.016450394,0.019128587,0.015223783,0.017881097,0.020644038,0.014653583,0.010455021,0.000841746,-0.004775609,0.003923034,0.005816659,0.000456551,0.002605466,0.001836993,0.004579838,-0.001865513,0.001109925,-0.001247256,-0.001133411,-0.000588412,0.003009894,0.005910386,0.005960924,0.006564468,0.006362689,-0.00211264,-0.001614267,-0.002318147,-0.012695477,-0.011778329,-0.012196817,0.003399992,0.003722579,0.007753317,0.00865488,-0.008254662,-0.008471766,-0.003478636,-0.003734234,-0.003612898,-0.00383794,-0.003863213,-0.005353906,-0.005586612,-0.00592356,-0.0056293,0.006975948,-0.005496311,-0.005422338,-0.000521091,-0.002380583,-0.010841547,0.002142696,0.00668004,-0.009320134,-0.004376396,-0.002851679,0.002303377,0.003817639,-0.013379749,-0.012422077,-0.013688887,-0.005912625,-0.008598931,-0.00016601,0.00441457,0.00526773,0.003721891,-0.005011513,0.002461268,0.001184805,-0.00206044,0.000145622,-0.001481223,-0.030574804
7/2/12,-0.50749837,-0.671693314,-0.328382593,0.010813655,0.001366154,0.023215635,0.021274825,0.021178888,0.021194793,0.013785157,0.020155314,0.021875642,0.113018659,0.026741572,0.024026,0.02651685,0.012974738,0.014578363,0.013555787,0.013013258,0.013876992,0.014392449,0.013773782,0.010909173,0.017848701,0.004146176,0.014700409,0.017349063,0.02444692,0.022151091,0.022400433,0.01487211,0.024485293,0.068229802,0.070532994,0.069161155,0.054034959,0.050362294,0.049649501,0.04987864,0.059222679,0.058913146,0.021442218,0.020471533,0.021486377,0.056288629,0.05411937,0.055862384,0.039338346,0.037436216,0.061078584,0.06218031,0.053680525,0.053241304,0.055225347,0.061774434,0.060286902,0.059742839,0.059290301,0.027780899,0.026866628,0.037908777,0.028285229,0.002729063,0.027092782,0.026657826,0.027396303,0.064256195,0.185866483,0.028823874,0.068031007,-0.001243147,0.049133689,0.04390687,0.042681345,0.043515405,0.010469723,0.044277107,0.049023023,0.018555447,0.038755039,0.014698964,0.013065911,0.009551447,0.011889198,0.004448615,0.01414015,0.014031783,0.034612296,0.042406197,0.033810306,0.041345557
7/3/12,0.708296558,1.023242944,0.948031844,-0.003842435,0.005510934,-0.000578798,-0.001473936,-0.001360947,-0.001477386,0.001383579,0.001689856,0.015125922,-0.069915653,0.014618418,0.001536297,0.003652438,0.010285011,0.007009512,0.010159465,0.010381063,0.010099566,0.010783609,0.009077033,0.009003998,0.008732752,0.004303964,0.002017238,0.00113688,0.0040918,0.012212381,0.011935724,0.007848646,0.009965746,0.003848599,0.005506043,0.005177055,0.004133462,0.005815991,0.002255554,0.002255175,0.005729945,0.005798061,0.014116904,0.013858949,0.013863076,0.012643009,0.013373628,0.013609862,0.015240079,0.014530244,0.01279634,0.013144892,0.011834468,0.014290251,0.01114442,0.009568959,0.009307573,0.009499029,0.009391642,0.008404165,0.008348343,0.008684388,0.008391795,0.006385375,0.00868548,0.008497737,0.009295878,0.007473963,-0.004976732,0.008837941,0.015224733,-0.000506558,0.011518823,0.013117607,0.022466718,0.022448171,0.004984495,0.015264151,0.015016979,0.012431567,0.019884339,0.00459535,0.009333717,0.010266668,0.008122632,-0.019606031,0.02239932,0.022435516,0.009340614,0.009372359,0.008802902,0.011715992
7/4/12,0.670886076,0.637718818,0.48280168,-0.000481874,0.011081329,0.009693499,0.011379265,0.010872785,0.010643375,-0.000843356,0.000567591,-0.001306274,0.007218007,0.006427335,0.002129038,0.002779772,0.00197309,0.004144888,0.002673456,0.001521668,0.002046042,0.002697335,0.000699004,0.002286042,0.003549593,0.003738167,0.011530015,0.013059278,-0.001597798,-0.000436543,0.001167951,-0.003271929,0.000570207,-0.0031858,-0.001531394,-0.001879893,-0.00384449,-0.001548138,-0.001156777,-0.001156505,0.001061609,-0.000243173,0.001321004,0.001167244,0.001389614,-0.002038548,-0.001011209,-0.001281904,0.000152013,-7.49E-05,-0.006269421,-0.006843271,-0.001868,-0.002675471,0.001154692,-0.001053558,-0.000768478,-0.000629434,-0.000609102,-0.000728389,-0.000573164,-0.002555897,-0.000831533,0.006798362,-0.000579845,-0.000759004,0.000140443,0.048704179,-0.023838909,0.00911796,-0.007939279,0.001994443,0.000567571,0.001558822,-0.009230769,-0.008627147,-0.003741527,-0.000884486,-0.000953685,0.004221532,0.005315495,-0.000368752,0.000306244,-0.002528124,-0.002010154,0.006191232,0.005440251,0.00484521,-0.001043497,-0.003148157,-0.000990874,-0.002208722
7/5/12,-0.360621521,-0.173695198,-0.526106262,0.002915274,0.005398775,0.000937496,-0.000904181,-0.000615457,-0.000342385,-0.011655315,0.000220604,0.005042175,0.005420115,-0.001491688,0.004344089,0.004457859,-0.00310045,-0.002676795,-0.003301168,-0.003038712,-0.002992166,-0.002663312,-0.00338952,-0.003842938,0.000554829,0.000421379,0.00090465,-0.002241901,-0.00050712,0.008133375,0.007698125,0.00640623,-0.004689738,-0.008535853,-0.011293921,-0.011378003,-0.005149906,-0.009210462,-0.00497561,-0.004975995,-0.005196366,-0.005150804,-2.49E-05,0.000162869,0.0001511,-0.004454058,-0.004117556,-0.004031661,0.006944049,0.007705434,-0.029547489,-0.030960138,-0.003514807,-0.005593607,0.001626135,-0.01174972,-0.010906803,-0.010858603,-0.010703963,0.000888265,0.00143549,-0.002718343,0.000898538,-0.001330655,0.001450453,0.00153103,0.001800228,-0.020330017,-0.03200692,-0.001155857,-0.018988163,-0.0029303,-0.005793183,-0.00590795,-0.007790294,-0.008415622,0.009312289,-0.000765543,-0.001737821,-0.016097999,0.005389749,0.001699599,-0.010557553,-0.005891197,-0.007750023,0,-0.009193715,-0.009064144,-0.005635274,-0.0080653,-0.006223104,-0.008673104
7/9/12,0.011969532,-0.289944416,0.538610662,-0.002527652,0.006432857,-0.010204001,-0.011917006,-0.012375367,-0.012023007,-0.013873305,-0.0061283,-0.019235575,-0.010204555,-0.020833743,-0.008363804,-0.01121119,-0.015760607,-0.020145818,-0.016496815,-0.014547149,-0.016023288,-0.019967794,-0.010122713,-0.009622322,-0.020986516,0.003642152,-0.002892263,-0.003595102,0.014722414,-0.013988297,-0.014265666,-0.012356465,-0.010533611,-0.025362518,-0.029473981,-0.028576648,-0.019084684,-0.021655193,-0.013180173,-0.013179759,-0.014746642,-0.013662774,-0.007380579,-0.006697494,-0.007637193,-0.022643813,-0.022068324,-0.023032186,-0.008264073,-0.00608747,-0.038907026,-0.040379016,-0.02607014,-0.029617725,-0.029134724,-0.022469781,-0.02126776,-0.021447829,-0.021263541,-0.011527036,-0.011470972,-0.01325413,-0.011703636,-0.00572696,-0.011702682,-0.011364444,-0.011816421,0.008743427,-0.055887812,-0.012502061,-0.018732533,0.010991556,-0.014919394,-0.014602039,-0.017612732,-0.020232277,-0.016073064,-0.015752387,-0.016790459,0.010262515,-0.017471203,-0.011201482,-0.000596871,-0.00687191,-0.001933783,0.006550473,-0.016531207,-0.015907921,-0.015094131,-0.018228,-0.01469736,-0.01909059
7/10/12,0.165471924,0.444349559,-0.111192776,-0.002877965,-0.003184604,-0.005693615,-0.005250278,-0.004839955,-0.004506712,-0.002934389,-0.003820121,-0.001633202,-0.00384475,0.0061806,0.013015769,0.013117012,-0.007344621,-0.004400419,-0.006541027,-0.005891976,-0.006977079,-0.008818052,-0.003876914,-0.005211005,-0.003638087,0.00245632,-0.005438724,-0.005524862,-0.000361625,0.012639448,0.012133503,0.014718396,-0.008017828,0.009793751,0.010607382,0.010208742,0.006014827,0.010249236,0.010426993,0.010427008,0.018898547,0.019130384,0.00555465,0.004937686,0.005155144,0.007946684,0.008825706,0.008692711,0.014478002,0.013830167,0.004283035,0.004191045,0.011018973,0.010617532,0.011139189,0.005895122,0.005958346,0.005815127,0.005676234,0.006521233,0.006528851,0.00747951,0.006653505,-0.00013734,0.006594759,0.006526664,0.005137705,-0.032569792,0.007499636,0.00463383,0.003906551,-0.002460644,0.011965938,0.013002594,0.023994672,0.024431452,3.25E-05,0.007645853,0.008851583,0.008238866,-0.030476739,-0.005437986,0.000878817,0.005921107,0.002160234,0,-0.010989237,-0.011196691,-0.004182221,0.00177468,-0.004354077,-0.000992195
7/11/12,-0.289902614,-0.1194324,-0.439692853,-0.005672703,0.00602338,0.001337188,-0.000712915,-0.000149187,4.80E-05,0.005054425,-0.00249817,0.001212083,0.008451999,0.002356797,-0.007333831,-0.006174753,-0.0012475,-0.000759788,-0.000586701,-0.000912819,-0.001726865,-0.000455877,-0.003064661,-0.005559624,-0.001672634,0.003176773,0.00583303,0.006575964,0.000425759,0.006835059,0.008328217,0.003528669,0.000904659,-0.00299558,-0.001437815,-0.002260458,-0.001845485,-0.000216528,-0.00447578,-0.004475589,-0.007362571,-0.008169514,-0.003030076,-0.002656997,-0.003097069,0.002410563,0.000768331,0.001207162,-0.00859846,-0.0085548,0.012073707,0.013705948,-0.002069556,-0.002077785,-0.002409358,-0.005716623,-0.006093566,-0.005912532,-0.005766914,-0.001103095,7.24E-05,-0.008830156,-0.001075505,-0.00027888,2.91E-05,-7.15E-05,-0.001272922,-0.025639788,-0.01040688,0.001298135,0.000575076,0.004660042,-0.003348839,0.000448129,-0.00298838,-0.003769732,-0.009234055,-0.002904347,-0.003257529,-0.001191149,-0.002544976,0.002919946,0.000103986,0.006229276,0.004299919,-0.004578921,0.003745318,0.003461955,-0.000225492,1.42E-05,0,-0.000716994
